YEAR,region,agro_ecological_zone,season,environment_condition,latitude,longitude,elevation,rainfall_mm,mean_temperature,soil_type,soil_pH,soil_N_content,soil_P_content,soil_K_content,ENTRY,Pedigree,Name,breeding_institution,maturity_group,rep,days_to_anthesis,Days_to_silking,anthesis_silking_interval,plant_height,ear_height,husk_cover,plant_aspect,field_weight,ear_harvested,ear_per_plant,ear_aspect,grain_moisture,grain_yield,staygreen
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,35,SMLW-19 x IITA 1878,SAMMAZ-35,IAR,Intermediate,2,58,62,4,83,77,2,3.5,0.05,2,0.5,5,11.8,186.83,2
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,41,SMLW-21 x IITA 1878,SAMMAZ-41,IAR,Intermediate,1,56,59,3,174,77,1.5,2,0.4,9,1,2.5,12.5,2415.69,4
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,50,SMLW-24 x IITA 1878,SAMMAZ-50,IAR,Extra-Early,1,67,72,5,123,77,3,4,0.13,5,0.83,5,12.5,479.48,4
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,54,SMLW-25 x SAM 50 Male,SAMMAZ-54,IAR,Extra-Early,1,61,65,4,144,77,2,3.5,0.45,9,0.75,5,12.5,1636.08,4
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,59,SMLW-27 x IITA 1878,SAMMAZ-59,IAR,Extra-Early,2,70,72,2,158,77,2,2.5,0.33,6,0.75,4,12.5,1207.84,5
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,68,SMLW-37 x IITA 1878,SAMMAZ-68,IAR,Early,2,63,65,2,149,77,2,3,0.2,2,1,2.5,12.5,5435.29,2
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,72,SMLW-43 x SAM 50 Male,SAMMAZ-72,IAR,Early,2,55,58,3,182,76,2.5,2.5,1,13,0.93,2.5,12.5,3882.35,2
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,78,SMLW-48 x SAM 50 Male,SAMMAZ-78,IAR,Early,1,60,63,3,150,76,2,3,1.08,12,0.8,5,12.5,3952.94,4
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,87,SMLW-52 x SAM 50 Male,ILOMAZ-07,Unilorin,Early,1,60,62,2,166,76,1.5,4,0.85,7,0.78,2.5,12.5,5133.33,1
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,91,SMLW-57 x IITA 1876,ILOMAZ-11,Unilorin,Early,1,52,57,5,193,76,2,1.5,1.3,9,0.9,2,9.8,7283.92,1
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,96,SMLW-58 x SAM 50 Male,ILOMAZ-16,Unilorin,Early,2,63,65,2,145,75,1.5,2,0.4,4,1.33,2.5,12.5,7247.06,3
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,105,SMLW-70 x SAM 50 Male,ILOMAZ-25,Unilorin,Early,2,66,69,3,148,75,2,3,0.29,5,1,4,12.5,1060.71,4
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,109,SMLW-75 x IITA 1876,ILOMAZ-29,Unilorin,Early,2,69,73,4,163,75,2,2,0.29,10,0.71,3,12.5,1054.12,5
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,115,SMLW-78 x IITA 1876,ILOMAZ-35,Unilorin,Early,1,54,57,3,186,75,2,2.5,2,12,0.86,1,10.7,7924.44,2
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,124,SMLW-91 x IITA 1876,ILOMAZ-44,Unilorin,Early,1,50,53,3,145,75,1,1.5,1,10,0.83,2,12.2,4544.94,1
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,128,SMLW-93 x IITA 1878,ILOMAZ-48,Unilorin,Early,1,62,65,3,165,75,1.5,3.5,0.3,4,1,3.5,12.5,4076.47,2
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,133,SMLW-99 x IITA 1876,ILOMAZ-53,Unilorin,Early,2,54,56,2,196,75,1,2,1.7,10,1,2,14.4,8158.87,2
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,142,SMLW-102 x IITA 1876,ILOMAZ-62,Unilorin,late,2,53,56,3,118,74,2,2,0.7,10,0.91,4,10.3,3545.79,2
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,146,SMLW-104 x IITA 1878,ILOMAZ-66,Unilorin,late,2,57,58,1,155,73,2,2.5,0.5,9,1.13,4,9.4,3517.41,3
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,152,SMLW-106 x IITA 1878,ILOMAZ-72,Unilorin,late,1,58,62,4,162,73,2,3,0.51,11,1.1,3,9.6,1933.07,3
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,161,SMLW-119 x IITA 1878,ILOMAZ-81,Unilorin,late,1,66,69,3,167,73,2,3.5,0.19,2,1,5,10.5,699.34,4
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,165,SMLW-120 x SAM 50 Male,ILOMAZ-85,Unilorin,late,1,62,67,5,165,73,1,3.5,0.6,6,1,5,12.5,2199.01,4
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,170,SMLW-122 x IITA 1878,ILOMAZ-90,Unilorin,late,2,58,63,5,115,73,3,4,0.22,9,1,5,12.5,801.57,5
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,179,SMLW-135 x IITA 1878,ILOMAZ-99,Unilorin,late,2,67,72,5,162,73,2,3.5,0.48,4,0.57,5,12.5,1765.65,6
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,183,SMLW-140 x SAM 50 Male,TELA-03,CIMMYT and IITA,late,2,66,70,4,156,73,2,3,0.13,5,1,3,12.5,490.46,7
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,189,SMLW-144 x SAM 50 Male,TELA-09,CIMMYT and IITA,late,1,57,61,4,128,72,2,3.5,0.12,2,0.29,5,8.4,454.28,2
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,198,SMLW-147 x SAM 50 Male,TELA-18,CIMMYT and IITA,late,1,60,63,3,147,72,2,2.5,0.15,7,0.7,5,12.5,530.72,4
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,202,SMLW-155 x IITA 1876,TELA-22,CIMMYT and IITA,late,1,63,67,4,145,72,2,4,0.58,5,0.71,5,12.5,2123.17,6
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,207,SMLW-156 x SAM 50 Male,TELA-27,CIMMYT and IITA,late,2,56,59,3,167,72,2,2,0.9,12,0.92,3,11.2,3818.8,1
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,216,SMLW-160 x SAM 50 Male,TELA-36,CIMMYT and IITA,Intermediate,2,58,60,2,173,71,2,2,0.8,14,1.4,2,10.2,4462.53,4
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,220,SMLW-163 x IITA 1876,TELA-40,CIMMYT and IITA,Intermediate,2,69,72,3,188,71,2,2.5,0.06,5,0.83,3,12.5,208.63,4
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,226,SMLW-167 x IITA 1876,TELA-46,CIMMYT and IITA,Intermediate,1,67,69,2,196,71,2,2.5,0.52,10,1,3,12.5,1895.22,5
2022,Ilorin,Southern Guinea Savanna,rainy,Optimum,8.5,4.55,290,880,25,loam,6.1,0.12,11,125,235,SMLW- 159 x IITA 1876,TELA-55,CIMMYT and IITA,late,1,56,59,3,150,71,1.5,2,0.4,9,1,2.5,12.5,2415.69,1
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,2,SMLW-3 x IITA 1878,SAMMAZ-02,IAR,Extra-Early,1,58,60,2,173,71,2,2,0.8,14,1.4,2,10.2,2313.44,2
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,7,SMLW-5 x IITA 1876,SAMMAZ-07,IAR,Early,2,64,67,3,141,70,3,1,0.06,4,0.5,4,12.5,210,2
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,16,SMLW-9 x IITA 1876,SAMMAZ-16,IAR,Early,2,68,69,1,113,70,2,3.5,0.08,5,0.71,5,12.5,298.45,4
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,20,SMLW-10 x IITA 1878 ,SAMMAZ-20,IAR,late,2,66,69,3,183,70,2,2,0.65,7,0.64,3,6.8,2541.86,4
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,26,SMLW-14 x IITA 1878,SAMMAZ-26,IAR,late,1,69,72,3,168,70,2,2.5,0.1,5,0.83,3,12.5,351.37,4
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,35,SMLW-19 x IITA 1878,SAMMAZ-35,IAR,Intermediate,1,61,66,5,148,70,3,4,0.2,8,0.73,5,12.5,713.73,5
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,39,SMLW-20 x SAM 50 Male,SAMMAZ-39,IAR,Intermediate,1,60,63,3,152,70,2,3.5,0.5,2,0.67,5,8.1,1905.18,5
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,44,SMLW-22 x IITA 1878,SAMMAZ-44,IAR,Extra-Early,2,57,61,4,155,70,2,4,0.84,5,1,5,8.6,3224.39,7
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,53,SMLW-25 x IITA 1878,SAMMAZ-53,IAR,Extra-Early,2,62,66,4,150,70,2,3,0.1,1,1,3,12.5,5435.29,1
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,57,SMLW-26 x SAM 50 Male,SAMMAZ-57,IAR,Extra-Early,2,63,65,2,150,70,1.5,3.5,0.3,4,0.67,3.5,12.5,2717.65,2
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,63,SMLW-33 x SAM 50 Male,SAMMAZ-63,IAR,Extra-Early,1,66,71,5,144,69,2.5,4,0.43,9,0.9,2.5,12.5,1573.86,3
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,72,SMLW-43 x SAM 50 Male,SAMMAZ-72,IAR,Early,1,55,58,3,175,69,1,1.5,1,9,0.9,1,9.4,5565.74,2
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,76,SMLW-48 x IITA 1876,SAMMAZ-76,IAR,Early,1,50,53,3,197,69,2,2,1.3,13,1.44,2,9.5,4253.51,1
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,81,SMLW-50 x SAM 50 Male,ILOMAZ-01,Unilorin,Early,2,59,62,3,127,68,1,1.5,0.8,7,0.7,2,14.2,4263.76,3
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,90,SMLW-53 x SAM 50 Male,ILOMAZ-10,Unilorin,Early,2,65,70,5,155,68,2,3.5,0.46,9,1,5,8.3,1752.97,4
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,94,SMLW-58 x IITA 1876,ILOMAZ-14,Unilorin,Early,2,62,67,5,138,68,2,3,0.24,6,1.5,5,12.5,878.43,4
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,100,SMLW-69 x IITA 1876,ILOMAZ-20,Unilorin,Early,1,52,54,2,169,68,1,2.5,0.8,12,1,2,11.2,3677.36,2
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,109,SMLW-75 x IITA 1876,ILOMAZ-29,Unilorin,Early,1,65,71,6,99,67,2,3.5,0.09,4,0.5,5,12.5,346.98,2
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,113,SMLW- 77 x IITA 1878,ILOMAZ-33,Unilorin,late,1,57,62,5,142,67,2,3.5,0.37,6,0.6,5,9.6,1412.75,3
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,118,SMLW-84 x IITA 1876,ILOMAZ-38,Unilorin,Early,2,69,74,5,167,67,2,3.5,0.18,8,0.62,4,12.5,663.22,4
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,127,SMLW-93 x IITA 1876,ILOMAZ-47,Unilorin,Early,2,63,65,2,137,67,1.5,3.5,0.9,11,0.73,2.5,12.5,3261.18,2
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,131,SMLW-96 x IITA 1878,ILOMAZ-51,Unilorin,Early,2,50,55,5,133,67,2,2,0.8,9,0.75,3,8.9,2178.9,1
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,137,SMLW-100 x IITA 1878,ILOMAZ-57,Unilorin,late,1,60,62,2,168,66,2,3,0.9,12,0.86,3,12.5,3494.12,3
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,146,SMLW-104 x IITA 1878,ILOMAZ-66,Unilorin,late,1,62,66,4,107,66,2,3.5,0.23,11,0.73,5,12.5,859.76,5
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,150,SMLW-105 x SAM 50 Male,ILOMAZ-70,Unilorin,late,1,67,70,3,152,66,1.5,4,0.42,4,0.57,2,12.5,1518.95,6
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,155,SMLW-107 x IITA 1878,ILOMAZ-75,Unilorin,late,2,55,58,3,183,66,3,4,0.16,3,0.5,4,12.5,1476.59,1
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,164,SMLW-120 x IITA 1878,ILOMAZ-84,Unilorin,late,2,60,62,2,196,66,2,2,1.51,11,1,3,12.5,7480.94,2
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,168,SMLW-121 x SAM 50 Male,ILOMAZ-88,Unilorin,late,2,55,58,3,170,65,2,2,0.5,9,0.9,3,12.1,4137.04,3
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,174,SMLW-127 x SAM 50 Male,ILOMAZ-94,Unilorin,late,1,57,63,6,127,65,2,2,1,8,1,2,8,7143.53,4
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,183,SMLW-140 x SAM 50 Male,TELA-03,CIMMYT and IITA,late,1,68,72,4,133,65,2,3.5,0.22,5,0.71,5,12.5,795.86,4
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,187,SMLW-144 x IITA 1876,TELA-07,CIMMYT and IITA,late,1,67,72,5,128,65,2,3.5,0.1,3,1.5,5,12.5,371.87,5
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,192,SMLW-145 x SAM 50 Male,TELA-12,CIMMYT and IITA,late,2,60,64,4,148,65,2,4,0.08,2,0.5,5,12.5,274.51,6
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,201,SMLW-150 x SAM 50 Male,TELA-21,CIMMYT and IITA,late,2,56,57,1,135,65,3,3,1.42,12,1.2,3,12.5,7734.42,2
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,205,SMLW-156 x IITA 1876,TELA-25,CIMMYT and IITA,late,2,53,59,6,177,65,2,1.5,0.8,9,1,1,11.1,4908.67,2
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,211,SMLW-158 x IITA 1876,TELA-31,CIMMYT and IITA,Intermediate,1,50,52,2,181,65,2,2.5,0.6,8,1,2,11.2,3350.47,2
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,220,SMLW-163 x IITA 1876,TELA-40,CIMMYT and IITA,Intermediate,1,66,70,4,171,64,1.5,4,0.18,5,0.83,3.5,12.5,673.46,4
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,224,SMLW-165 x IITA 1878,TELA-44,CIMMYT and IITA,Intermediate,1,54,59,5,160,64,1,2,0.7,16,1.07,2,11.9,2553.86,1
2020,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,229,SMLW-169 x IITA 1876,TELA-49,CIMMYT and IITA,Intermediate,2,55,56,1,180,64,2,2,0.34,9,1,3,12.5,2053.33,2
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,1,SMLW-3 x IITA 1876,SAMMAZ-01,IAR,Extra-Early,2,69,70,1,167,63,2,2.5,0.38,3,0.5,3,12.5,1386.46,4
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,5,SMLW-4 x IITA 1878,SAMMAZ-05,IAR,Early,2,62,67,5,141,63,2,3.5,0.82,10,1,5,9,3139.63,4
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,11,SMLW-6 x IITA 1878,SAMMAZ-11,IAR,Early,1,67,72,5,145,63,2,2,0.16,3,0.6,3,12.5,570.98,5
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,20,SMLW-10 x IITA 1878,SAMMAZ-20,IAR,late,1,56,61,5,100,63,2,4,0.29,10,0.77,5,12.5,1048.63,7
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,24,SMLW-11 x SAM 50 Male,SAMMAZ-24,IAR,late,1,58,60,2,190,63,2,2.5,0.7,14,1,4,9.6,2807.72,2
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,29,SMLW-16 x IITA 1878,SAMMAZ-29,IAR,Intermediate,2,60,62,2,196,62,2,3,1,10,1.11,3,12.5,6039.22,2
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,38,SMLW-20 x IITA 1878,SAMMAZ-38,IAR,Intermediate,2,68,72,4,154,62,2,3,0.54,5,1,4,12.5,1958.9,4
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,42,SMLW-21 x SAM 50 Male,SAMMAZ-42,IAR,Intermediate,2,68,72,4,154,62,2,3,0.54,5,1,4,12.5,1958.9,4
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,48,SMLW-23 x SAM 50 Male,SAMMAZ-48,IAR,Extra-Early,1,61,66,5,104,62,3.5,4,0.26,10,1,3,12.5,936.99,5
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,57,SMLW-26 x SAM 50 Male,SAMMAZ-57,IAR,Extra-Early,1,63,67,4,115,61,2,3,0.5,4,1.33,3,12.5,9058.82,2
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,61,SMLW-33 x IITA 1876,SAMMAZ-61,IAR,Extra-Early,1,55,57,2,170,61,2,3,1.6,16,1,3,12.5,5435.29,4
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,66,SMLW-34 x SAM 50 Male,SAMMAZ-66,IAR,Extra-Early,2,62,67,5,123,61,1,3,0.15,10,1,5,12.5,551.76,4
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,75,SMLW-44 x SAM 50 Male,SAMMAZ-75,IAR,Early,2,55,58,3,115,61,2,3,0.6,9,1,2.5,12.5,3623.53,2
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,79,SMLW-50 x IITA 1876,SAMMAZ-79,IAR,Early,2,55,57,2,186,61,1,2,0.25,10,1,3,12.5,1331.65,1
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,85,SMLW-52 x IITA 1876,ILOMAZ-05,Unilorin,Early,1,54,57,3,189,61,2,2.5,0.5,5,0.63,4,11.5,6403.44,2
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,94,SMLW-58 x IITA 1876,ILOMAZ-14,Unilorin,Early,1,63,67,4,140,60,2,3,0.2,1,1,3,12.5,10870.59,3
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,98,SMLW-64 x IITA 1878,ILOMAZ-18,Unilorin,Early,1,65,70,5,132,60,2,4,0.28,4,0.8,2,12.5,1039.48,3
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,103,SMLW-70 x IITA 1876,ILOMAZ-23,Unilorin,Early,2,69,73,4,141,60,1.5,2.5,0.42,5,1,2.5,12.5,1548.97,4
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,112,SMLW- 77 x IITA 1876,ILOMAZ-32,Unilorin,late,2,68,69,1,152,60,2,3.5,0.1,2,0.33,5,12.5,378.82,5
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,116,SMLW-78 x IITA 1878,ILOMAZ-36,Unilorin,Early,2,56,59,3,157,60,2,4,0.62,6,1.2,5,12.5,2270.2,6
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,122,SMLW-86 x IITA 1878,ILOMAZ-42,Unilorin,Early,1,56,59,3,162,60,1.5,2,0.4,9,1,2.5,12.5,2415.69,2
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,131,SMLW-96 x IITA 1878,ILOMAZ-51,Unilorin,Early,1,63,65,2,149,60,1.5,3.5,1.4,12,1.2,2.5,12.5,7609.41,2
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,135,SMLW-99 x SAM 50 Male,ILOMAZ-55,Unilorin,Early,1,63,65,2,149,60,1.5,3.5,1.1,8,0.8,2.5,12.5,5978.82,2
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,140,SMLW-101 x IITA 1878,ILOMAZ-60,Unilorin,late,2,55,56,1,160,60,2,3,0.15,2,1,2,12.5,4076.47,2
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,149,SMLW-105 x IITA 1878,ILOMAZ-69,Unilorin,late,2,55,56,1,185,59,2.5,3,0.3,4,1,3,12.5,4076.47,1
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,153,SMLW-106 x SAM 50 Male,ILOMAZ-73,Unilorin,late,2,55,58,3,178,58,1,2,0.7,12,0.92,3,9.8,6300.8,3
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,159,SMLW-108 x SAM 50 Male,ILOMAZ-79,Unilorin,late,1,65,70,5,144,58,2,2.5,0.5,3,1,3,12.5,1819.08,4
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,168,SMLW-121 x SAM 50 Male,ILOMAZ-88,Unilorin,late,1,66,69,3,117,58,2,3.5,0.02,2,0.29,5,12.5,82.35,6
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,172,SMLW-127 x IITA 1876,ILOMAZ-92,Unilorin,late,1,68,71,3,137,58,1.5,4.5,0.05,4,0.67,5,12.5,177.52,6
2021,Ilorin,Southern Guinea Savanna,rainy,Low-N,8.5,4.55,290,880,25,loam,6.1,0.03,9,115,177,SMLW-134 x SAM 50 Male,ILOMAZ-97,Unilorin,late,2,59,62,3,127,58,2,3,0.4,8,1.33,2,12.5,3623.53,2
